Region;Markt;Diagram;Name;Einheit;Quelle;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022;2023;2024;2025
Estland;Kaffee;Online-Umsatzanteil;Online;Prozent;Statista;;;;;;0,6;0,681;0,774;1,429;2,082;2,285;2,609;3,088;3,696
Estland;Kaffee;Mobil- vs. Desktop-Anteil;Desktop;Prozent;Statista;;;;;;66,19;63,352;60,429;58,429;56,85;55,766;54,755;54,243;53,729
Estland;Kaffee;Mobil- vs. Desktop-Anteil;Mobile;Prozent;Statista;;;;;;33,81;36,648;39,571;41,571;43,15;44,234;45,245;45,757;46,271
Estland;Kaffee;Außer-Haus-Umsatzanteil;Außer Haus, Umsatzanteil;Prozent;Statista;62,924;62,512;61,38;60,444;61,013;62,544;63,999;64,878;60,32;64,331;66,041;67,915;68,633;69,327
Estland;Kaffee;Außer-Haus-Umsatzanteil;Zu Hause, Umsatzanteil;Prozent;Statista;37,076;37,488;38,62;39,556;38,987;37,456;36,001;35,122;39,68;35,669;33,959;32,085;31,367;30,673
Estland;Kaffee;Außer-Haus-Volumenanteil;Außer Haus, Mengenanteil;Prozent;Statista;6,446;6,528;6,508;6,651;6,942;7,206;7,434;7,561;6,18;7,121;7,537;8,011;8,142;8,275
Estland;Kaffee;Außer-Haus-Volumenanteil;Zu Hause, Mengenanteil;Prozent;Statista;93,554;93,472;93,492;93,349;93,058;92,794;92,566;92,439;93,82;92,879;92,463;91,989;91,858;91,725
Estland;Kaffee;Volumen;Total;Millionen Kilogramm;Statista;7,331;6,939;6,634;6,369;6,167;6,018;5,9;5,925;5,697;6,019;5,435;5,929;6,009;6,077
Estland;Kaffee;Volumen;Instant-Kaffee;Millionen Kilogramm;Statista;0,977;0,947;0,883;0,823;0,786;0,776;0,824;0,852;0,824;0,869;0,782;0,863;0,878;0,891
Estland;Kaffee;Volumen;Röstkaffee;Millionen Kilogramm;Statista;6,354;5,992;5,751;5,546;5,381;5,242;5,076;5,073;4,873;5,151;4,653;5,066;5,131;5,186
Estland;Kaffee;Volumenveränderung;Total;Prozent;Statista;;-5,352;-4,396;-3,99;-3,181;-2,41;-1,966;0,431;-3,846;5,651;-9,707;9,101;1,339;1,139
Estland;Kaffee;Volumenveränderung;Instant-Kaffee;Prozent;Statista;;-3,065;-6,748;-6,831;-4,504;-1,274;6,171;3,504;-3,289;5,361;-9,958;10,381;1,663;1,576
Estland;Kaffee;Volumenveränderung;Röstkaffee;Prozent;Statista;;-5,703;-4,024;-3,554;-2,985;-2,576;-3,17;-0,067;-3,94;5,701;-9,665;8,885;1,284;1,064
Estland;Kaffee;Durchschnittliches Volumen pro Kopf;Total;Kilogramm;Statista;5,541;5,26;5,04;4,842;4,684;4,561;4,46;4,47;4,295;4,542;4,111;4,502;4,58;4,651
Estland;Kaffee;Durchschnittliches Volumen pro Kopf;Instant-Kaffee;Kilogramm;Statista;0,738;0,718;0,671;0,625;0,597;0,588;0,622;0,643;0,621;0,655;0,592;0,655;0,669;0,682
Estland;Kaffee;Durchschnittliches Volumen pro Kopf;Röstkaffee;Kilogramm;Statista;4,802;4,543;4,369;4,217;4,087;3,973;3,837;3,827;3,673;3,887;3,52;3,846;3,911;3,969
Estland;Instant-Kaffee;Preis pro Einheit;Average;EUR (€);Statista;37,52;40,23;42,97;45,1;47,83;51,39;52,8;54,73;48,63;57,18;65,93;70,23;72,33;74,53
Estland;Instant-Kaffee;Preis pro Einheit;Instant-Kaffee, außer Haus;EUR (€);Statista;319,8;340;355,6;361,5;374,4;398,5;412,5;426,5;440,3;466,9;514,8;522,6;529,7;537,3
Estland;Instant-Kaffee;Preis pro Einheit;Instant-Kaffee, zu Hause;EUR (€);Statista;11,92;12,95;14,39;15,98;17,53;18,86;18,64;18,85;18,99;19,97;22,02;22,09;22,22;22,38
Estland;Instant-Kaffee;Umsatz;Total;Millionen EUR (€);Statista;36,65;38,1;37,95;37,1;37,58;39,86;43,48;46,65;40,09;49,66;51,56;60,63;63,48;66,43
Estland;Instant-Kaffee;Umsatz;Instant-Kaffee, außer Haus;Millionen EUR (€);Statista;25,97;26,86;26,31;25,06;24,97;26,49;29,46;32;25,54;33,76;35,87;43,39;45,9;48,51
Estland;Instant-Kaffee;Umsatz;Instant-Kaffee, zu Hause;Millionen EUR (€);Statista;10,68;11,24;11,64;12,04;12,61;13,37;14,02;14,65;14,55;15,9;15,69;17,23;17,58;17,93
Estland;Instant-Kaffee;Umsatzveränderung;Total;Prozent;Statista;;3,956;-0,394;-2,24;1,294;6,067;9,082;7,291;-14,062;23,871;3,826;17,591;4,701;4,647
Estland;Instant-Kaffee;Umsatzveränderung;Instant-Kaffee, außer Haus;Prozent;Statista;;3,427;-2,048;-4,751;-0,359;6,087;11,212;8,622;-20,188;32,185;6,25;20,965;5,785;5,686
