Region;Markt;Diagram;Name;Einheit;Quelle;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022;2023;2024;2025
Island;Röstkaffee;Online-Umsatzanteil;Online;Prozent;Statista;;;;;;2,178;2,194;2,332;4,084;4,438;5,036;5,988;7,303;8,931
Island;Röstkaffee;Mobil- vs. Desktop-Anteil;Desktop;Prozent;Statista;;;;;;62,188;61,152;60,276;59,513;59,662;60,015;60,092;59,927;59,549
Island;Röstkaffee;Mobil- vs. Desktop-Anteil;Mobile;Prozent;Statista;;;;;;37,812;38,848;39,724;40,487;40,338;39,985;39,908;40,073;40,451
Island;Röstkaffee;Volumen;Total;Millionen Kilogramm;Statista;1,384;1,412;1,439;1,448;1,455;1,466;1,461;1,469;1,422;1,463;1,317;1,424;1,435;1,444
Island;Röstkaffee;Volumen;Röstkaffee, außer Haus;Millionen Kilogramm;Statista;0,334;0,359;0,386;0,411;0,436;0,461;0,478;0,495;0,39;0,468;0,445;0,51;0,517;0,522
Island;Röstkaffee;Volumen;Röstkaffee, zu Hause;Millionen Kilogramm;Statista;1,05;1,054;1,052;1,036;1,019;1,005;0,984;0,974;1,032;0,994;0,872;0,914;0,918;0,922
Island;Röstkaffee;Volumenveränderung;Total;Prozent;Statista;;2,049;1,85;0,628;0,478;0,783;-0,317;0,529;-3,225;2,875;-9,933;8,073;0,767;0,654
Island;Röstkaffee;Volumenveränderung;Röstkaffee, außer Haus;Prozent;Statista;;7,245;7,661;6,515;6,025;5,657;3,646;3,651;-21,228;20,101;-4,958;14,513;1,375;1,077
Island;Röstkaffee;Volumenveränderung;Röstkaffee, zu Hause;Prozent;Statista;;0,394;-0,128;-1,531;-1,723;-1,303;-2,134;-0,986;5,923;-3,634;-12,276;4,788;0,427;0,416
Island;Röstkaffee;Durchschnittliches Volumen pro Kopf;Total;Kilogramm;Statista;4,25;4,317;4,378;4,384;4,378;4,384;4,34;4,333;4,166;4,26;3,814;4,098;4,107;4,112
Island;Röstkaffee;Durchschnittliches Volumen pro Kopf;Röstkaffee, außer Haus;Kilogramm;Statista;1,027;1,096;1,175;1,245;1,313;1,378;1,418;1,46;1,143;1,364;1,288;1,467;1,479;1,487
Island;Röstkaffee;Durchschnittliches Volumen pro Kopf;Röstkaffee, zu Hause;Kilogramm;Statista;3,223;3,221;3,203;3,138;3,066;3,006;2,922;2,873;3,024;2,896;2,525;2,631;2,628;2,625
