Region;Markt;Diagram;Name;Einheit;Quelle;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022;2023;2024;2025
Österreich;Röstkaffee;Volumenveränderung;Röstkaffee, zu Hause;Prozent;Statista;;11,587;7,671;2,474;1,348;2,365;0,722;2,287;0,335;2,257;-9,348;8,745;1,941;1,105
Österreich;Röstkaffee;Durchschnittliches Volumen pro Kopf;Total;Kilogramm;Statista;4,005;4,447;4,761;4,849;4,885;4,969;4,974;5,06;4,859;5,067;4,621;5,073;5,173;5,231
Österreich;Röstkaffee;Durchschnittliches Volumen pro Kopf;Röstkaffee, außer Haus;Kilogramm;Statista;0,641;0,718;0,773;0,793;0,807;0,828;0,837;0,858;0,667;0,798;0,761;0,882;0,906;0,923
Österreich;Röstkaffee;Durchschnittliches Volumen pro Kopf;Röstkaffee, zu Hause;Kilogramm;Statista;3,363;3,729;3,988;4,056;4,079;4,141;4,137;4,202;4,192;4,269;3,86;4,191;4,267;4,308
Österreich;Kaffee;Nutzer nach Alter;18-24 Jahre;Prozent;Statista|Statista Global Consumer Survey;;;;;;;;;;8,24;;;;
Österreich;Kaffee;Nutzer nach Alter;25-34 Jahre;Prozent;Statista|Statista Global Consumer Survey;;;;;;;;;;20,63;;;;
Österreich;Kaffee;Nutzer nach Alter;35-44 Jahre;Prozent;Statista|Statista Global Consumer Survey;;;;;;;;;;23,108;;;;
Österreich;Kaffee;Nutzer nach Alter;45-54 Jahre;Prozent;Statista|Statista Global Consumer Survey;;;;;;;;;;25,385;;;;
Österreich;Kaffee;Nutzer nach Alter;55-64 Jahre;Prozent;Statista|Statista Global Consumer Survey;;;;;;;;;;22,639;;;;
Österreich;Kaffee;Nutzer nach Geschlecht;männlich;Prozent;Statista|Statista Global Consumer Survey;;;;;;;;;;48,828;;;;
Österreich;Kaffee;Nutzer nach Geschlecht;weiblich;Prozent;Statista|Statista Global Consumer Survey;;;;;;;;;;51,172;;;;
