Region;Markt;Diagram;Name;Einheit;Quelle;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022;2023;2024;2025
Bulgarien;Röstkaffee;Umsatz;Röstkaffee, zu Hause;Millionen EUR (€);Statista;65,02;72,52;77,94;89,65;105,8;113,8;138;146;127,7;153,9;159;183;185,7;188,5
Bulgarien;Röstkaffee;Umsatzveränderung;Total;Prozent;Statista;;17,936;10,918;11,643;11,252;8,942;15,964;7,274;-15,904;25,595;4,912;17,146;3,313;3,139
Bulgarien;Röstkaffee;Umsatzveränderung;Röstkaffee, außer Haus;Prozent;Statista;;21,025;12,4;10,213;8,226;9,661;13,445;8,06;-17,609;28,276;5,704;18,11;4,208;3,889
Bulgarien;Röstkaffee;Umsatzveränderung;Röstkaffee, zu Hause;Prozent;Statista;;11,535;7,474;15,024;18,015;7,561;21,265;5,797;-12,534;20,517;3,314;15,094;1,475;1,508
Bulgarien;Röstkaffee;Durchschnittlicher Umsatz pro Kopf;Total;EUR (€);Statista;27,22;32,29;36,03;40,48;45,34;49,74;58,11;62,79;53,19;67,31;71,15;83,99;87,46;90,91
Bulgarien;Röstkaffee;Durchschnittlicher Umsatz pro Kopf;Röstkaffee, außer Haus;EUR (€);Statista;18,35;22,34;25,27;28,03;30,54;33,72;38,53;41,94;34,82;45;47,93;57,04;59,91;62,73
Bulgarien;Röstkaffee;Durchschnittlicher Umsatz pro Kopf;Röstkaffee, zu Hause;EUR (€);Statista;8,866;9,947;10,76;12,45;14,79;16,02;19,58;20,85;18,37;22,31;23,22;26,95;27,55;28,18
Bulgarien;Röstkaffee;Online-Umsatzanteil;Offline;Prozent;Statista;;;;;;99,703;99,657;99,58;99,197;99,07;98,937;98,734;98,451;98,091
Bulgarien;Röstkaffee;Online-Umsatzanteil;Online;Prozent;Statista;;;;;;0,297;0,343;0,42;0,803;0,93;1,063;1,266;1,549;1,909
Bulgarien;Röstkaffee;Mobil- vs. Desktop-Anteil;Desktop;Prozent;Statista;;;;;;62,188;61,152;60,276;59,513;59,662;60,015;60,092;59,927;59,549
Bulgarien;Röstkaffee;Mobil- vs. Desktop-Anteil;Mobile;Prozent;Statista;;;;;;37,812;38,848;39,724;40,487;40,338;39,985;39,908;40,073;40,451
Bulgarien;Röstkaffee;Volumen;Total;Millionen Kilogramm;Statista;12,168;13,589;15,036;16,352;17,446;18,385;19,285;19,718;16,355;18,746;17,546;19,895;20,263;20,601
Bulgarien;Röstkaffee;Volumen;Röstkaffee, außer Haus;Millionen Kilogramm;Statista;2,742;3,199;3,533;3,762;4,028;4,309;4,576;4,832;3,878;4,714;4,539;5,303;5,473;5,625
Bulgarien;Röstkaffee;Volumen;Röstkaffee, zu Hause;Millionen Kilogramm;Statista;9,426;10,39;11,503;12,59;13,419;14,075;14,709;14,886;12,478;14,032;13,007;14,592;14,79;14,976
Bulgarien;Röstkaffee;Volumenveränderung;Total;Prozent;Statista;;11,677;10,65;8,752;6,691;5,379;4,895;2,25;-17,055;14,615;-6,398;13,383;1,852;1,666
Bulgarien;Röstkaffee;Volumenveränderung;Röstkaffee, außer Haus;Prozent;Statista;;16,678;10,431;6,49;7,051;6,994;6,187;5,604;-19,754;21,555;-3,7;16,821;3,208;2,772
Bulgarien;Röstkaffee;Volumenveränderung;Röstkaffee, zu Hause;Prozent;Statista;;10,222;10,717;9,446;6,583;4,894;4,499;1,206;-16,179;12,459;-7,304;12,183;1,359;1,256
Bulgarien;Röstkaffee;Durchschnittliches Volumen pro Kopf;Total;Kilogramm;Statista;1,659;1,864;2,075;2,271;2,439;2,588;2,735;2,817;2,354;2,718;2,564;2,929;3,007;3,081
Bulgarien;Röstkaffee;Durchschnittliches Volumen pro Kopf;Röstkaffee, außer Haus;Kilogramm;Statista;0,374;0,439;0,488;0,523;0,563;0,607;0,649;0,69;0,558;0,683;0,663;0,781;0,812;0,841
Bulgarien;Röstkaffee;Durchschnittliches Volumen pro Kopf;Röstkaffee, zu Hause;Kilogramm;Statista;1,285;1,425;1,588;1,749;1,876;1,982;2,086;2,127;1,796;2,035;1,9;2,148;2,195;2,24
