Region;Markt;Diagram;Name;Einheit;Quelle;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022;2023;2024;2025
Irland;Kaffee;Durchschnittliches Volumen pro Kopf;Total;Kilogramm;Statista;1,466;1,537;1,607;1,622;1,574;1,482;1,332;1,291;1,201;1,243;1,106;1,187;1,182;1,176
Irland;Kaffee;Durchschnittliches Volumen pro Kopf;Instant-Kaffee;Kilogramm;Statista;0,632;0,699;0,767;0,796;0,778;0,726;0,671;0,661;0,612;0,653;0,584;0,637;0,639;0,641
Irland;Kaffee;Durchschnittliches Volumen pro Kopf;Röstkaffee;Kilogramm;Statista;0,835;0,838;0,84;0,826;0,796;0,756;0,66;0,63;0,589;0,59;0,522;0,55;0,543;0,535
Irland;Instant-Kaffee;Preis pro Einheit;Average;EUR (€);Statista;91,87;94,06;96,4;98,7;103,1;108,9;112,8;115,5;98,08;114;127,8;133,1;133,2;133,5
Irland;Instant-Kaffee;Preis pro Einheit;Instant-Kaffee, außer Haus;EUR (€);Statista;269,6;274,8;280,8;285,3;291;298;304,2;309;314;328;356,7;357,5;358,1;359,2
Irland;Instant-Kaffee;Preis pro Einheit;Instant-Kaffee, zu Hause;EUR (€);Statista;15,6;16,5;17,07;17,58;18,23;18,83;20,13;21,48;21,83;22,55;24,1;24,11;23,96;23,85
Irland;Instant-Kaffee;Umsatz;Total;Millionen EUR (€);Statista;267,4;303,3;342;365,3;376,7;375,6;365;372,6;296,6;371,1;374,6;428,1;432,5;437
Irland;Instant-Kaffee;Umsatz;Instant-Kaffee, außer Haus;Millionen EUR (€);Statista;235,6;266,1;299,7;320;330,8;331,6;321,1;325,9;247,8;319,7;326;375,9;380,2;384,4
Irland;Instant-Kaffee;Umsatz;Instant-Kaffee, zu Hause;Millionen EUR (€);Statista;31,78;37,22;42,36;45,37;45,87;43,99;43,88;46,66;48,77;51,42;48,61;52,19;52,37;52,55
Irland;Instant-Kaffee;Umsatzveränderung;Total;Prozent;Statista;;13,426;12,76;6,813;3,121;-0,292;-2,822;2,082;-20,397;25,118;0,943;14,282;1,028;1,04
Irland;Instant-Kaffee;Umsatzveränderung;Instant-Kaffee, außer Haus;Prozent;Statista;;12,946;12,627;6,773;3,375;0,242;-3,166;1,495;-23,964;29,015;1,971;15,307;1,144;1,105
Irland;Instant-Kaffee;Umsatzveränderung;Instant-Kaffee, zu Hause;Prozent;Statista;;17,118;13,81;7,106;1,102;-4,099;-0,25;6,335;4,522;5,434;-5,465;7,365;0,345;0,344
Irland;Instant-Kaffee;Durchschnittlicher Umsatz pro Kopf;Total;EUR (€);Statista;58,02;65,71;73,92;78,53;80,22;79,01;75,75;76,31;60,06;74,47;74,63;84,74;85,13;85,52
Irland;Instant-Kaffee;Durchschnittlicher Umsatz pro Kopf;Instant-Kaffee, außer Haus;EUR (€);Statista;51,12;57,65;64,77;68,78;70,45;69,76;66,64;66,75;50,18;64,16;64,94;74,41;74,83;75,24
Irland;Instant-Kaffee;Durchschnittlicher Umsatz pro Kopf;Instant-Kaffee, zu Hause;EUR (€);Statista;6,896;8,065;9,155;9,752;9,768;9,255;9,106;9,556;9,877;10,32;9,683;10,33;10,31;10,29
Irland;Instant-Kaffee;Online-Umsatzanteil;Offline;Prozent;Statista;;;;;;98,977;98,602;98,096;97,085;96,189;95,077;93,726;92,116;90,229
Irland;Instant-Kaffee;Online-Umsatzanteil;Online;Prozent;Statista;;;;;;1,023;1,398;1,904;2,915;3,811;4,923;6,274;7,884;9,771
Irland;Instant-Kaffee;Mobil- vs. Desktop-Anteil;Desktop;Prozent;Statista;;;;;;64,734;60,239;57,424;54,625;52,614;50,272;47,899;45,664;43,328
