Region;Markt;Diagram;Name;Einheit;Quelle;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022;2023;2024;2025
Vereinigtes Königreich;Kaffee;Umsatzveränderung;Total;Prozent;Statista;;1,809;13,959;20,218;-7,206;-2,345;5,805;7,08;-16,957;25,321;6,299;17,98;5,851;5,568
Vereinigtes Königreich;Kaffee;Umsatzveränderung;Instant-Kaffee;Prozent;Statista;;-2,358;4,632;14,832;-7,084;-11,489;3,526;4,025;-19,122;22,125;4,67;17,596;5,753;4,485
Vereinigtes Königreich;Kaffee;Umsatzveränderung;Röstkaffee;Prozent;Statista;;6,323;23,237;24,768;-7,326;4,809;7,305;9,019;-15,645;27,178;7,207;18,209;5,87;6,155
Vereinigtes Königreich;Kaffee;Durchschnittlicher Umsatz pro Kopf;Total;EUR (€);Statista;77,11;77,94;88,23;105,4;97,12;94,24;99,09;105,5;87,15;108,7;115;135,2;142,6;150
Vereinigtes Königreich;Kaffee;Durchschnittlicher Umsatz pro Kopf;Instant-Kaffee;EUR (€);Statista;40,09;38,87;40,4;46,08;42,54;37,41;38,48;39,8;32,03;38,93;40,57;47,52;50,07;52,13
Vereinigtes Königreich;Kaffee;Durchschnittlicher Umsatz pro Kopf;Röstkaffee;EUR (€);Statista;37,01;39,07;47,83;59,28;54,58;56,83;60,6;65,69;55,13;69,77;74,48;87,7;92,51;97,85
Vereinigtes Königreich;Kaffee;Online-Umsatzanteil;Offline;Prozent;Statista;;;;;;95,101;94,116;93,001;90,353;89,055;87,689;86,264;84,792;83,284
Vereinigtes Königreich;Kaffee;Online-Umsatzanteil;Online;Prozent;Statista;;;;;;4,899;5,884;6,999;9,647;10,945;12,311;13,736;15,208;16,716
Vereinigtes Königreich;Kaffee;Mobil- vs. Desktop-Anteil;Desktop;Prozent;Statista;;;;;;54,893;52,428;49,871;46,906;43,322;39,325;36,168;34,062;31,89
Vereinigtes Königreich;Kaffee;Mobil- vs. Desktop-Anteil;Mobile;Prozent;Statista;;;;;;45,107;47,572;50,129;53,094;56,678;60,675;63,832;65,938;68,11
Vereinigtes Königreich;Kaffee;Außer-Haus-Umsatzanteil;Außer Haus, Umsatzanteil;Prozent;Statista;77,05;77,016;78,067;77,477;79,533;82,377;82,145;82,495;78,027;81,29;82,283;83,323;83,383;83,464
Vereinigtes Königreich;Kaffee;Außer-Haus-Umsatzanteil;Zu Hause, Umsatzanteil;Prozent;Statista;22,95;22,984;21,933;22,523;20,467;17,623;17,855;17,505;21,973;18,71;17,717;16,677;16,617;16,536
Vereinigtes Königreich;Kaffee;Außer-Haus-Volumenanteil;Außer Haus, Mengenanteil;Prozent;Statista;24,581;25,031;25,773;26,229;26,726;27,479;27,711;28,067;22,613;26,258;27,491;28,899;28,93;29,008
Vereinigtes Königreich;Kaffee;Außer-Haus-Volumenanteil;Zu Hause, Mengenanteil;Prozent;Statista;75,419;74,969;74,227;73,771;73,274;72,521;72,289;71,933;77,387;73,742;72,509;71,101;71,07;70,992
Vereinigtes Königreich;Kaffee;Volumen;Total;Millionen Kilogramm;Statista;73,667;75,177;77,724;80,291;82,313;84,081;86,388;88,886;85,932;90,648;84,157;94,622;98,832;102,258
Vereinigtes Königreich;Kaffee;Volumen;Instant-Kaffee;Millionen Kilogramm;Statista;45,051;45,092;44,139;44,813;45,311;44,432;44,87;45,166;43,273;44,35;40,695;45,603;47,705;49,061
Vereinigtes Königreich;Kaffee;Volumen;Röstkaffee;Millionen Kilogramm;Statista;28,616;30,086;33,586;35,478;37,003;39,649;41,518;43,721;42,659;46,299;43,462;49,019;51,126;53,197
Vereinigtes Königreich;Kaffee;Volumenveränderung;Total;Prozent;Statista;;2,05;3,388;3,303;2,518;2,147;2,744;2,892;-3,324;5,489;-7,161;12,435;4,449;3,467
Vereinigtes Königreich;Kaffee;Volumenveränderung;Instant-Kaffee;Prozent;Statista;;0,091;-2,113;1,529;1,11;-1,939;0,985;0,66;-4,191;2,489;-8,241;12,062;4,609;2,842
Vereinigtes Königreich;Kaffee;Volumenveränderung;Röstkaffee;Prozent;Statista;;5,136;11,634;5,634;4,297;7,151;4,715;5,305;-2,428;8,532;-6,126;12,785;4,299;4,05
Vereinigtes Königreich;Kaffee;Durchschnittliches Volumen pro Kopf;Total;Kilogramm;Statista;1,142;1,157;1,188;1,219;1,242;1,26;1,287;1,316;1,266;1,329;1,229;1,376;1,432;1,476
Vereinigtes Königreich;Kaffee;Durchschnittliches Volumen pro Kopf;Instant-Kaffee;Kilogramm;Statista;0,698;0,694;0,675;0,68;0,683;0,666;0,668;0,669;0,637;0,65;0,594;0,663;0,691;0,708
Vereinigtes Königreich;Kaffee;Durchschnittliches Volumen pro Kopf;Röstkaffee;Kilogramm;Statista;0,443;0,463;0,513;0,539;0,558;0,594;0,618;0,647;0,628;0,679;0,635;0,713;0,741;0,768
Vereinigtes Königreich;Röstkaffee;Preis pro Einheit;Average;EUR (€);Statista;83,46;84,39;93,17;110;97,78;95,65;98,01;101,5;87,73;102,8;117,4;123;124,9;127,4
Vereinigtes Königreich;Röstkaffee;Preis pro Einheit;Röstkaffee, außer Haus;EUR (€);Statista;221,8;215,5;233,7;264,7;241,1;231,6;235,6;242,9;244,6;260,7;288,5;291,6;295,4;300,8
Vereinigtes Königreich;Röstkaffee;Preis pro Einheit;Röstkaffee, zu Hause;EUR (€);Statista;21,3;22,71;23,94;30,35;20,63;19,16;19,88;20,48;20,61;21,96;24,32;24,62;24,98;25,49
Vereinigtes Königreich;Röstkaffee;Umsatz;Total;Milliarden EUR (€);Statista;2,388;2,539;3,129;3,904;3,618;3,792;4,069;4,436;3,742;4,759;5,102;6,031;6,385;6,778
Vereinigtes Königreich;Röstkaffee;Umsatz;Röstkaffee, außer Haus;Milliarden EUR (€);Statista;1,968;2,074;2,59;3,194;3,122;3,306;3,542;3,867;3,127;4,086;4,417;5,269;5,58;5,925
Vereinigtes Königreich;Röstkaffee;Umsatz;Röstkaffee, zu Hause;Milliarden EUR (€);Statista;0,42;0,465;0,539;0,711;0,496;0,486;0,527;0,57;0,616;0,673;0,685;0,762;0,805;0,854
Vereinigtes Königreich;Röstkaffee;Umsatzveränderung;Total;Prozent;Statista;;6,323;23,237;24,768;-7,326;4,809;7,305;9,019;-15,645;27,178;7,207;18,209;5,87;6,155
Vereinigtes Königreich;Röstkaffee;Umsatzveränderung;Röstkaffee, außer Haus;Prozent;Statista;;5,386;24,879;23,32;-2,254;5,894;7,139;9,176;-19,136;30,668;8,101;19,289;5,902;6,183
Vereinigtes Königreich;Röstkaffee;Umsatzveränderung;Röstkaffee, zu Hause;Prozent;Statista;;10,488;15,971;31,904;-30,196;-1,996;8,309;8,147;8,112;9,242;1,784;11,291;5,683;6,036
Vereinigtes Königreich;Röstkaffee;Durchschnittlicher Umsatz pro Kopf;Total;EUR (€);Statista;37,01;39,07;47,83;59,28;54,58;56,83;60,6;65,69;55,13;69,77;74,48;87,7;92,51;97,85
Vereinigtes Königreich;Röstkaffee;Durchschnittlicher Umsatz pro Kopf;Röstkaffee, außer Haus;EUR (€);Statista;30,5;31,92;39,59;48,49;47,09;49,55;52,76;57,26;46,06;59,91;64,49;76,62;80,85;85,52
Vereinigtes Königreich;Röstkaffee;Durchschnittlicher Umsatz pro Kopf;Röstkaffee, zu Hause;EUR (€);Statista;6,517;7,15;8,236;10,79;7,483;7,287;7,842;8,433;9,069;9,861;9,995;11,08;11,67;12,33
Vereinigtes Königreich;Röstkaffee;Online-Umsatzanteil;Offline;Prozent;Statista;;;;;;95,38;94,413;93,31;90,717;89,412;88,037;86,599;85,108;83,569
Vereinigtes Königreich;Röstkaffee;Online-Umsatzanteil;Online;Prozent;Statista;;;;;;4,62;5,587;6,69;9,283;10,588;11,963;13,401;14,892;16,431
Vereinigtes Königreich;Röstkaffee;Mobil- vs. Desktop-Anteil;Desktop;Prozent;Statista;;;;;;54,893;52,428;49,871;46,906;43,322;39,325;36,168;34,062;31,89
Vereinigtes Königreich;Röstkaffee;Mobil- vs. Desktop-Anteil;Mobile;Prozent;Statista;;;;;;45,107;47,572;50,129;53,094;56,678;60,675;63,832;65,938;68,11
Vereinigtes Königreich;Röstkaffee;Volumen;Total;Millionen Kilogramm;Statista;28,616;30,086;33,586;35,478;37,003;39,649;41,518;43,721;42,659;46,299;43,462;49,019;51,126;53,197
Vereinigtes Königreich;Röstkaffee;Volumen;Röstkaffee, außer Haus;Millionen Kilogramm;Statista;8,871;9,627;11,083;12,063;12,951;14,273;15,034;15,917;12,784;15,677;15,313;18,068;18,89;19,696
