Region;Markt;Diagram;Name;Einheit;Quelle;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022;2023;2024;2025
Nordmazedonien;Instant-Kaffee;Mobil- vs. Desktop-Anteil;Mobile;Prozent;Statista;;;;;;37,812;38,848;39,724;40,487;40,338;39,985;39,908;40,073;40,451
Nordmazedonien;Instant-Kaffee;Volumen;Total;Millionen Kilogramm;Statista;0,2;0,201;0,204;0,207;0,211;0,214;0,221;0,225;0,202;0,218;0,2;0,221;0,224;0,226
Nordmazedonien;Instant-Kaffee;Volumen;Instant-Kaffee, außer Haus;Millionen Kilogramm;Statista;0,024;0,024;0,024;0,025;0,025;0,025;0,026;0,026;0,02;0,024;0,022;0,025;0,026;0,026
Nordmazedonien;Instant-Kaffee;Volumen;Instant-Kaffee, zu Hause;Millionen Kilogramm;Statista;0,176;0,177;0,18;0,183;0,186;0,189;0,195;0,199;0,183;0,195;0,177;0,195;0,198;0,2
Nordmazedonien;Instant-Kaffee;Volumenveränderung;Total;Prozent;Statista;;0,8;1,281;1,716;2,015;1,41;3,334;1,636;-10,223;8,086;-8,553;10,609;1,196;0,984
Nordmazedonien;Instant-Kaffee;Volumenveränderung;Instant-Kaffee, außer Haus;Prozent;Statista;;0,735;1,196;1,606;1,873;1,229;3,099;1,345;-26,057;20,963;-5,835;14,392;0,597;0,398
Nordmazedonien;Instant-Kaffee;Volumenveränderung;Instant-Kaffee, zu Hause;Prozent;Statista;;0,809;1,292;1,73;2,034;1,434;3,365;1,675;-8,118;6,709;-8,882;10,135;1,274;1,059
Nordmazedonien;Instant-Kaffee;Durchschnittliches Volumen pro Kopf;Total;Kilogramm;Statista;0,096;0,097;0,098;0,1;0,102;0,103;0,106;0,108;0,097;0,105;0,096;0,106;0,108;0,109
Nordmazedonien;Instant-Kaffee;Durchschnittliches Volumen pro Kopf;Instant-Kaffee, außer Haus;Kilogramm;Statista;0,011;0,011;0,012;0,012;0,012;0,012;0,013;0,013;0,009;0,011;0,011;0,012;0,012;0,012
Nordmazedonien;Instant-Kaffee;Durchschnittliches Volumen pro Kopf;Instant-Kaffee, zu Hause;Kilogramm;Statista;0,085;0,085;0,086;0,088;0,09;0,091;0,094;0,095;0,088;0,094;0,085;0,094;0,095;0,096
Nordmazedonien;Kaffee;Preis pro Einheit;Average;EUR (€);Statista;23,38;24,16;24,38;24,76;25,12;25,31;25,75;26,18;24,13;26,79;29,77;30,59;30,64;30,74
Nordmazedonien;Kaffee;Preis pro Einheit;Instant-Kaffee;EUR (€);Statista;25,46;26,38;26,78;27,19;27,49;28,13;28,51;29,09;26,5;29,7;33,01;33,92;33,89;33,9
Nordmazedonien;Kaffee;Preis pro Einheit;Röstkaffee;EUR (€);Statista;22,89;23,63;23,81;24,16;24,53;24,6;25,02;25,41;23,49;26,01;28,89;29,67;29,74;29,86
Nordmazedonien;Kaffee;Umsatz;Total;Millionen EUR (€);Statista;24,35;25,32;25,69;26,19;26,66;26,99;27,45;28,01;22,99;27,46;27,79;31,36;31,59;31,83
Nordmazedonien;Kaffee;Umsatz;Instant-Kaffee;Millionen EUR (€);Statista;5,079;5,306;5,455;5,633;5,809;6,029;6,315;6,548;5,355;6,486;6,594;7,495;7,576;7,654
Nordmazedonien;Kaffee;Umsatz;Röstkaffee;Millionen EUR (€);Statista;19,27;20,01;20,24;20,56;20,85;20,96;21,13;21,46;17,64;20,97;21,2;23,86;24,01;24,18
Nordmazedonien;Kaffee;Umsatzveränderung;Total;Prozent;Statista;;3,984;1,461;1,946;1,795;1,238;1,704;2,04;-17,922;19,443;1,202;12,846;0,733;0,76
Nordmazedonien;Kaffee;Umsatzveränderung;Instant-Kaffee;Prozent;Statista;;4,469;2,808;3,263;3,124;3,787;4,744;3,69;-18,219;21,12;1,665;13,664;1,081;1,03
Nordmazedonien;Kaffee;Umsatzveränderung;Röstkaffee;Prozent;Statista;;3,84;1,149;1,581;1,411;0,528;0,811;1,562;-17,801;18,878;1,097;12,547;0,629;0,708
Nordmazedonien;Kaffee;Durchschnittlicher Umsatz pro Kopf;Total;EUR (€);Statista;11,74;12,2;12,37;12,6;12,81;12,96;13,18;13,44;11,04;13,18;13,35;15,08;15,21;15,35
Nordmazedonien;Kaffee;Durchschnittlicher Umsatz pro Kopf;Instant-Kaffee;EUR (€);Statista;2,449;2,556;2,626;2,709;2,792;2,896;3,032;3,143;2,57;3,114;3,168;3,604;3,648;3,691
Nordmazedonien;Kaffee;Durchschnittlicher Umsatz pro Kopf;Röstkaffee;EUR (€);Statista;9,292;9,641;9,74;9,888;10,02;10,07;10,15;10,3;8,466;10,07;10,19;11,48;11,56;11,66
Nordmazedonien;Kaffee;Online-Umsatzanteil;Offline;Prozent;Statista;;;;;;99,583;99,553;99,514;99,184;99,03;98,94;98,798;98,595;98,341
Nordmazedonien;Kaffee;Online-Umsatzanteil;Online;Prozent;Statista;;;;;;0,417;0,447;0,486;0,816;0,97;1,06;1,202;1,405;1,659
Nordmazedonien;Kaffee;Mobil- vs. Desktop-Anteil;Desktop;Prozent;Statista;;;;;;62,188;61,152;60,276;59,513;59,662;60,015;60,092;59,927;59,549
