Region;Markt;Diagram;Name;Einheit;Quelle;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022;2023;2024;2025
Griechenland;Instant-Kaffee;Umsatzveränderung;Instant-Kaffee, zu Hause;Prozent;Statista;;3,643;-0,167;-4,904;-7,625;27,719;-6,799;1,002;-5,079;-0,92;-6,624;2,937;-2,809;-2,213
Griechenland;Instant-Kaffee;Durchschnittlicher Umsatz pro Kopf;Total;EUR (€);Statista;169,3;171,6;168,6;161,8;149,7;143,8;128,2;129,2;103,3;129,9;136;155,9;157,2;157,4
Griechenland;Instant-Kaffee;Durchschnittlicher Umsatz pro Kopf;Instant-Kaffee, außer Haus;EUR (€);Statista;147,9;149,3;146,3;140,5;130;118,4;104,5;105,1;80,4;107;114,5;133,7;135,5;136,1
Griechenland;Instant-Kaffee;Durchschnittlicher Umsatz pro Kopf;Instant-Kaffee, zu Hause;EUR (€);Statista;21,39;22,25;22,3;21,28;19,75;25,33;23,71;24,06;22,95;22,85;21,45;22,2;21,69;21,32
Griechenland;Instant-Kaffee;Online-Umsatzanteil;Offline;Prozent;Statista;;;;;;99,909;99,898;99,886;99,863;99,848;99,831;99,812;99,789;99,762
Griechenland;Instant-Kaffee;Online-Umsatzanteil;Online;Prozent;Statista;;;;;;0,091;0,102;0,114;0,137;0,152;0,169;0,188;0,211;0,238
Griechenland;Instant-Kaffee;Mobil- vs. Desktop-Anteil;Desktop;Prozent;Statista;;;;;;68,308;65,764;63,57;61,749;60,544;59,695;59,111;58,613;58,112
Griechenland;Instant-Kaffee;Mobil- vs. Desktop-Anteil;Mobile;Prozent;Statista;;;;;;31,692;34,236;36,43;38,251;39,456;40,305;40,889;41,387;41,888
Griechenland;Instant-Kaffee;Volumen;Total;Millionen Kilogramm;Statista;18,986;19,501;19,343;18,245;16,471;14,572;12,458;12,074;10,725;11,277;10,071;10,816;10,712;10,601
Griechenland;Instant-Kaffee;Volumen;Instant-Kaffee, außer Haus;Millionen Kilogramm;Statista;5,291;5,434;5,391;5,086;4,596;4,078;3,514;3,477;2,613;3,322;3,26;3,786;3,822;3,815
Griechenland;Instant-Kaffee;Volumen;Instant-Kaffee, zu Hause;Millionen Kilogramm;Statista;13,696;14,067;13,952;13,158;11,875;10,494;8,944;8,597;8,112;7,955;6,811;7,03;6,89;6,785
Griechenland;Instant-Kaffee;Volumenveränderung;Total;Prozent;Statista;;2,712;-0,81;-5,679;-9,722;-11,53;-14,506;-3,078;-11,175;5,144;-10,697;7,405;-0,967;-1,037
Griechenland;Instant-Kaffee;Volumenveränderung;Instant-Kaffee, außer Haus;Prozent;Statista;;2,716;-0,801;-5,65;-9,637;-11,279;-13,812;-1,064;-24,855;27,135;-1,865;16,152;0,943;-0,172
Griechenland;Instant-Kaffee;Volumenveränderung;Instant-Kaffee, zu Hause;Prozent;Statista;;2,711;-0,814;-5,69;-9,755;-11,627;-14,775;-3,869;-5,642;-1,939;-14,385;3,218;-1,996;-1,517
Griechenland;Instant-Kaffee;Durchschnittliches Volumen pro Kopf;Total;Kilogramm;Statista;1,761;1,816;1,808;1,712;1,552;1,379;1,184;1,153;1,029;1,087;0,976;1,054;1,049;1,044
Griechenland;Instant-Kaffee;Durchschnittliches Volumen pro Kopf;Instant-Kaffee, außer Haus;Kilogramm;Statista;0,491;0,506;0,504;0,477;0,433;0,386;0,334;0,332;0,251;0,32;0,316;0,369;0,374;0,376
Griechenland;Instant-Kaffee;Durchschnittliches Volumen pro Kopf;Instant-Kaffee, zu Hause;Kilogramm;Statista;1,27;1,31;1,304;1,234;1,119;0,993;0,85;0,821;0,778;0,767;0,66;0,685;0,675;0,668
Griechenland;Röstkaffee;Preis pro Einheit;Average;EUR (€);Statista;60,99;63,77;65,37;67,86;69,16;73,31;76,35;78,19;69,39;78,07;87,38;90,35;90,65;91,18
Griechenland;Röstkaffee;Preis pro Einheit;Röstkaffee, außer Haus;EUR (€);Statista;262,7;257,2;253,2;256,6;261,6;267,6;272,6;275,9;279,5;291,2;315,8;315,7;315,5;315,7
Griechenland;Röstkaffee;Preis pro Einheit;Röstkaffee, zu Hause;EUR (€);Statista;13,82;14,49;14,87;15,07;15,23;19,08;20,97;22,07;22,33;22,74;24,99;25,07;25,13;25,22
Griechenland;Röstkaffee;Umsatz;Total;Milliarden EUR (€);Statista;1,322;1,41;1,507;1,629;1,702;1,829;1,866;1,939;1,634;1,974;2,024;2,31;2,367;2,428
Griechenland;Röstkaffee;Umsatz;Röstkaffee, außer Haus;Milliarden EUR (€);Statista;1,08;1,154;1,237;1,346;1,409;1,457;1,467;1,513;1,204;1,517;1,569;1,813;1,859;1,909
Griechenland;Röstkaffee;Umsatz;Röstkaffee, zu Hause;Milliarden EUR (€);Statista;0,243;0,255;0,27;0,283;0,293;0,372;0,4;0,426;0,43;0,456;0,455;0,497;0,508;0,519
