Region;Markt;Diagram;Name;Einheit;Quelle;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022;2023;2024;2025
Bosnien und Herzegowina;Röstkaffee;Preis pro Einheit;Röstkaffee, außer Haus;EUR (€);Statista;118,8;119,5;119,9;121,9;123;125,1;126,5;128,3;130,2;138,1;150,6;151,6;151,1;150,8
Bosnien und Herzegowina;Röstkaffee;Preis pro Einheit;Röstkaffee, zu Hause;EUR (€);Statista;9,392;9,323;9,189;9,205;9,328;9,367;9,644;9,807;9,974;10,61;11,59;11,66;11,5;11,36
Bosnien und Herzegowina;Röstkaffee;Umsatz;Total;Millionen EUR (€);Statista;413;429,2;441;462,8;482,2;504,5;520;538,4;442,3;545,9;559,2;637,2;640,6;643,4
Bosnien und Herzegowina;Röstkaffee;Umsatz;Röstkaffee, außer Haus;Millionen EUR (€);Statista;312,7;331,6;347,7;371,3;391,4;414,6;429,6;447,4;355,6;451;466,4;536,5;541,2;545,2
Bosnien und Herzegowina;Röstkaffee;Umsatz;Röstkaffee, zu Hause;Millionen EUR (€);Statista;100,4;97,58;93,32;91,51;90,83;89,86;90,44;90,95;86,67;94,9;92,85;100,6;99,39;98,26
Bosnien und Herzegowina;Röstkaffee;Umsatzveränderung;Total;Prozent;Statista;;3,923;2,749;4,943;4,192;4,625;3,072;3,538;-17,849;23,423;2,436;13,948;0,534;0,437
Bosnien und Herzegowina;Röstkaffee;Umsatzveränderung;Röstkaffee, außer Haus;Prozent;Statista;;6,044;4,855;6,787;5,413;5,927;3,618;4,143;-20,519;26,828;3,415;15,03;0,876;0,739
Bosnien und Herzegowina;Röstkaffee;Umsatzveränderung;Röstkaffee, zu Hause;Prozent;Statista;;-2,809;-4,366;-1,94;-0,743;-1,068;0,645;0,564;-4,706;9,496;-2,16;8,347;-1,203;-1,137
Bosnien und Herzegowina;Röstkaffee;Durchschnittlicher Umsatz pro Kopf;Total;EUR (€);Statista;114,6;121,2;126,6;135;142,4;150,5;156,4;163,1;134,8;167,3;172,1;196,8;198,6;200,3
Bosnien und Herzegowina;Röstkaffee;Durchschnittlicher Umsatz pro Kopf;Röstkaffee, außer Haus;EUR (€);Statista;86,73;93,61;99,85;108,3;115,6;123,7;129,2;135,5;108,4;138,2;143,5;165,7;167,8;169,7
Bosnien und Herzegowina;Röstkaffee;Durchschnittlicher Umsatz pro Kopf;Röstkaffee, zu Hause;EUR (€);Statista;27,84;27,54;26,8;26,69;26,82;26,81;27,21;27,55;26,42;29,08;28,58;31,09;30,82;30,59
Bosnien und Herzegowina;Röstkaffee;Online-Umsatzanteil;Offline;Prozent;Statista;;;;;;99,704;99,614;99,512;99,105;98,589;98,555;98,458;98,282;98,069
Bosnien und Herzegowina;Röstkaffee;Online-Umsatzanteil;Online;Prozent;Statista;;;;;;0,296;0,386;0,488;0,895;1,411;1,445;1,542;1,718;1,931
Bosnien und Herzegowina;Röstkaffee;Mobil- vs. Desktop-Anteil;Desktop;Prozent;Statista;;;;;;62,188;61,152;60,276;59,513;59,662;60,015;60,092;59,927;59,549
Bosnien und Herzegowina;Röstkaffee;Mobil- vs. Desktop-Anteil;Mobile;Prozent;Statista;;;;;;37,812;38,848;39,724;40,487;40,338;39,985;39,908;40,073;40,451
Bosnien und Herzegowina;Röstkaffee;Volumen;Total;Millionen Kilogramm;Statista;13,319;13,242;13,056;12,988;12,919;12,908;12,774;12,762;11,42;12,208;11,106;12,17;12,227;12,266
Bosnien und Herzegowina;Röstkaffee;Volumen;Röstkaffee, außer Haus;Millionen Kilogramm;Statista;2,632;2,775;2,9;3,047;3,182;3,315;3,396;3,488;2,731;3,266;3,096;3,539;3,582;3,614
Bosnien und Herzegowina;Röstkaffee;Volumen;Röstkaffee, zu Hause;Millionen Kilogramm;Statista;10,687;10,467;10,156;9,942;9,737;9,593;9,378;9,274;8,689;8,943;8,01;8,631;8,645;8,652
Bosnien und Herzegowina;Röstkaffee;Volumenveränderung;Total;Prozent;Statista;;-0,577;-1,402;-0,522;-0,533;-0,086;-1,038;-0,089;-10,519;6,905;-9,03;9,584;0,466;0,316
Bosnien und Herzegowina;Röstkaffee;Volumenveränderung;Röstkaffee, außer Haus;Prozent;Statista;;5,452;4,506;5,052;4,431;4,174;2,446;2,736;-21,727;19,595;-5,197;14,326;1,218;0,878
Bosnien und Herzegowina;Röstkaffee;Volumenveränderung;Röstkaffee, zu Hause;Prozent;Statista;;-2,061;-2,968;-2,113;-2,055;-1,479;-2,242;-1,112;-6,303;2,917;-10,43;7,752;0,158;0,084
Bosnien und Herzegowina;Röstkaffee;Durchschnittliches Volumen pro Kopf;Total;Kilogramm;Statista;3,695;3,738;3,75;3,787;3,815;3,851;3,843;3,866;3,481;3,741;3,418;3,76;3,791;3,819
Bosnien und Herzegowina;Röstkaffee;Durchschnittliches Volumen pro Kopf;Röstkaffee, außer Haus;Kilogramm;Statista;0,73;0,783;0,833;0,888;0,94;0,989;1,022;1,057;0,832;1,001;0,953;1,093;1,111;1,125
Bosnien und Herzegowina;Röstkaffee;Durchschnittliches Volumen pro Kopf;Röstkaffee, zu Hause;Kilogramm;Statista;2,965;2,955;2,917;2,899;2,876;2,862;2,821;2,809;2,649;2,74;2,465;2,666;2,681;2,694
