Region;Markt;Diagram;Name;Einheit;Quelle;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022;2023;2024;2025
Rumänien;Instant-Kaffee;Umsatz;Instant-Kaffee, außer Haus;Millionen EUR (€);Statista;41,13;62,98;85;101,3;134,5;182,5;127,5;104,2;68,5;90,95;94,91;135,2;142,4;137,6
Rumänien;Instant-Kaffee;Umsatz;Instant-Kaffee, zu Hause;Millionen EUR (€);Statista;15,89;16,98;18,59;24,38;29,48;31,81;50,7;57;55,46;58,7;55,27;56,91;55,58;55,75
Rumänien;Instant-Kaffee;Umsatzveränderung;Total;Prozent;Statista;;40,231;29,565;21,332;30,469;30,671;-16,846;-9,54;-23,077;20,726;0,334;27,896;3,071;-2,323
Rumänien;Instant-Kaffee;Umsatzveränderung;Instant-Kaffee, außer Haus;Prozent;Statista;;53,124;34,963;19,176;32,774;35,688;-30,137;-18,275;-34,261;32,774;4,354;42,451;5,325;-3,371
Rumänien;Instant-Kaffee;Umsatzveränderung;Instant-Kaffee, zu Hause;Prozent;Statista;;6,86;9,482;31,146;20,919;7,904;59,384;12,426;-2,702;5,842;-5,843;2,967;-2,337;0,306
Rumänien;Instant-Kaffee;Durchschnittlicher Umsatz pro Kopf;Total;EUR (€);Statista;2,819;3,972;5,17;6,308;8,284;10,91;9,135;8,326;6,444;7,824;7,891;10,14;10,5;10,3
Rumänien;Instant-Kaffee;Durchschnittlicher Umsatz pro Kopf;Instant-Kaffee, außer Haus;EUR (€);Statista;2,033;3,128;4,242;5,084;6,795;9,287;6,536;5,382;3,561;4,755;4,987;7,134;7,552;7,331
Rumänien;Instant-Kaffee;Durchschnittlicher Umsatz pro Kopf;Instant-Kaffee, zu Hause;EUR (€);Statista;0,786;0,843;0,928;1,224;1,489;1,619;2,599;2,944;2,883;3,069;2,904;3,004;2,947;2,97
Rumänien;Instant-Kaffee;Online-Umsatzanteil;Offline;Prozent;Statista;;;;;;99,948;99,941;99,932;99,919;99,908;99,896;99,881;99,863;99,841
Rumänien;Instant-Kaffee;Online-Umsatzanteil;Online;Prozent;Statista;;;;;;0,052;0,059;0,068;0,081;0,092;0,104;0,119;0,137;0,159
Rumänien;Instant-Kaffee;Mobil- vs. Desktop-Anteil;Desktop;Prozent;Statista;;;;;;65,881;63,11;60,881;59,47;58,251;57,445;56,927;56,433;55,94
Rumänien;Instant-Kaffee;Mobil- vs. Desktop-Anteil;Mobile;Prozent;Statista;;;;;;34,119;36,89;39,119;40,53;41,749;42,555;43,073;43,567;44,06
Rumänien;Instant-Kaffee;Volumen;Total;Millionen Kilogramm;Statista;1,37;1,666;2,065;2,642;3,371;4,064;4,896;5,187;4,781;5,124;4,556;5,046;5,047;5,033
Rumänien;Instant-Kaffee;Volumen;Instant-Kaffee, außer Haus;Millionen Kilogramm;Statista;0,443;0,647;0,851;0,999;1,331;1,815;1,25;1,024;0,674;0,86;0,823;1,168;1,226;1,179
Rumänien;Instant-Kaffee;Volumen;Instant-Kaffee, zu Hause;Millionen Kilogramm;Statista;0,927;1,018;1,214;1,643;2,04;2,249;3,645;4,164;4,106;4,265;3,733;3,879;3,82;3,854
Rumänien;Instant-Kaffee;Volumenveränderung;Total;Prozent;Statista;;21,6;23,99;27,925;27,584;20,561;20,471;5,961;-7,844;7,192;-11,088;10,76;0,002;-0,268
Rumänien;Instant-Kaffee;Volumenveränderung;Instant-Kaffee, außer Haus;Prozent;Statista;;46,161;31,462;17,466;33,186;36,334;-31,094;-18,135;-34,119;27,49;-4,235;41,808;5,037;-3,846
Rumänien;Instant-Kaffee;Volumenveränderung;Instant-Kaffee, zu Hause;Prozent;Statista;;9,867;19,241;35,253;24,175;10,267;62,081;14,227;-1,384;3,858;-12,469;3,911;-1,514;0,88
Rumänien;Instant-Kaffee;Durchschnittliches Volumen pro Kopf;Total;Kilogramm;Statista;0,068;0,083;0,103;0,133;0,17;0,207;0,251;0,268;0,248;0,268;0,239;0,266;0,268;0,268
Rumänien;Instant-Kaffee;Durchschnittliches Volumen pro Kopf;Instant-Kaffee, außer Haus;Kilogramm;Statista;0,022;0,032;0,042;0,05;0,067;0,092;0,064;0,053;0,035;0,045;0,043;0,062;0,065;0,063
Rumänien;Instant-Kaffee;Durchschnittliches Volumen pro Kopf;Instant-Kaffee, zu Hause;Kilogramm;Statista;0,046;0,051;0,061;0,082;0,103;0,114;0,187;0,215;0,213;0,223;0,196;0,205;0,203;0,205
Rumänien;Röstkaffee;Preis pro Einheit;Average;EUR (€);Statista;21,97;23,96;26,11;30,28;31,26;30,31;29,99;29,36;26,1;28,25;30,81;31,07;30,75;30,49
Rumänien;Röstkaffee;Preis pro Einheit;Röstkaffee, außer Haus;EUR (€);Statista;85,46;91,83;100,9;102,7;102,4;101,9;103,3;103,2;102,9;107,2;116,8;117,3;117,7;118,3
Rumänien;Röstkaffee;Preis pro Einheit;Röstkaffee, zu Hause;EUR (€);Statista;10,35;10,78;10,9;11,28;11,4;11,23;11,12;11,01;10,87;11,16;12,03;11,91;11,8;11,7
Rumänien;Röstkaffee;Umsatz;Total;Milliarden EUR (€);Statista;0,76;0,855;0,989;1,209;1,305;1,337;1,39;1,379;1,106;1,275;1,264;1,396;1,387;1,378
Rumänien;Röstkaffee;Umsatz;Röstkaffee, außer Haus;Milliarden EUR (€);Statista;0,457;0,533;0,646;0,852;0,933;0,946;0,98;0,965;0,722;0,861;0,859;0,958;0,95;0,943
Rumänien;Röstkaffee;Umsatz;Röstkaffee, zu Hause;Milliarden EUR (€);Statista;0,303;0,322;0,343;0,357;0,372;0,391;0,41;0,414;0,385;0,414;0,405;0,438;0,437;0,436
Rumänien;Röstkaffee;Umsatzveränderung;Total;Prozent;Statista;;12,498;15,647;22,257;7,94;2,452;3,964;-0,791;-19,797;15,28;-0,863;10,443;-0,645;-0,649
Rumänien;Röstkaffee;Umsatzveränderung;Röstkaffee, außer Haus;Prozent;Statista;;16,554;21,163;31,991;9,444;1,404;3,584;-1,5;-25,218;19,327;-0,255;11,5;-0,825;-0,789
Rumänien;Röstkaffee;Umsatzveränderung;Röstkaffee, zu Hause;Prozent;Statista;;6,374;6,52;4,08;4,201;5,133;4,806;1,049;-7,169;7,644;-2,198;8,125;-0,206;-0,252
Rumänien;Röstkaffee;Durchschnittlicher Umsatz pro Kopf;Total;EUR (€);Statista;37,58;42,47;49,36;60,7;65,92;68,04;71,25;71,24;57,51;66,67;66,42;73,67;73,54;73,42
Rumänien;Röstkaffee;Durchschnittlicher Umsatz pro Kopf;Röstkaffee, außer Haus;EUR (€);Statista;22,61;26,47;32,23;42,78;47,13;48,13;50,24;49,84;37,52;45,03;45,14;50,56;50,37;50,21
Rumänien;Röstkaffee;Durchschnittlicher Umsatz pro Kopf;Röstkaffee, zu Hause;EUR (€);Statista;14,97;16;17,12;17,92;18,8;19,91;21,02;21,39;19,99;21,64;21,28;23,11;23,16;23,22
Rumänien;Röstkaffee;Online-Umsatzanteil;Offline;Prozent;Statista;;;;;;99,948;99,941;99,932;99,909;99,899;99,887;99,875;99,859;99,841
Rumänien;Röstkaffee;Online-Umsatzanteil;Online;Prozent;Statista;;;;;;0,052;0,059;0,068;0,091;0,101;0,113;0,125;0,141;0,159
Rumänien;Röstkaffee;Mobil- vs. Desktop-Anteil;Desktop;Prozent;Statista;;;;;;65,881;63,11;60,881;59,47;58,251;57,445;56,927;56,433;55,94
Rumänien;Röstkaffee;Mobil- vs. Desktop-Anteil;Mobile;Prozent;Statista;;;;;;34,119;36,89;39,119;40,53;41,749;42,555;43,073;43,567;44,06
Rumänien;Röstkaffee;Volumen;Total;Millionen Kilogramm;Statista;34,606;35,696;37,867;39,943;41,749;44,116;46,338;46,988;42,393;45,14;41,021;44,921;45,101;45,209
Rumänien;Röstkaffee;Volumen;Röstkaffee, außer Haus;Millionen Kilogramm;Statista;5,351;5,805;6,398;8,297;9,109;9,28;9,483;9,354;7,011;8,033;7,353;8,165;8,071;7,969
Rumänien;Röstkaffee;Volumen;Röstkaffee, zu Hause;Millionen Kilogramm;Statista;29,255;29,892;31,469;31,646;32,641;34,836;36,854;37,635;35,382;37,107;33,668;36,756;37,03;37,24
Rumänien;Röstkaffee;Volumenveränderung;Total;Prozent;Statista;;3,15;6,081;5,481;4,523;5,668;5,037;1,403;-9,78;6,48;-9,124;9,506;0,402;0,24
Rumänien;Röstkaffee;Volumenveränderung;Röstkaffee, außer Haus;Prozent;Statista;;8,474;10,22;29,685;9,786;1,877;2,194;-1,371;-25,043;14,577;-8,462;11,035;-1,152;-1,263
Rumänien;Röstkaffee;Volumenveränderung;Röstkaffee, zu Hause;Prozent;Statista;;2,176;5,278;0,561;3,143;6,726;5,794;2,117;-5,986;4,875;-9,267;9,171;0,747;0,567
Rumänien;Röstkaffee;Durchschnittliches Volumen pro Kopf;Total;Kilogramm;Statista;1,711;1,773;1,89;2,005;2,109;2,245;2,376;2,427;2,204;2,36;2,155;2,371;2,391;2,408
Rumänien;Röstkaffee;Durchschnittliches Volumen pro Kopf;Röstkaffee, außer Haus;Kilogramm;Statista;0,265;0,288;0,319;0,416;0,46;0,472;0,486;0,483;0,364;0,42;0,386;0,431;0,428;0,424
Rumänien;Röstkaffee;Durchschnittliches Volumen pro Kopf;Röstkaffee, zu Hause;Kilogramm;Statista;1,446;1,485;1,571;1,588;1,649;1,772;1,889;1,943;1,839;1,94;1,769;1,94;1,963;1,984
