Region;Markt;Diagram;Name;Einheit;Quelle;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022;2023;2024;2025
Albanien;Kaffee;Durchschnittliches Volumen pro Kopf;Total;Kilogramm;Statista;1,616;1,649;1,679;1,703;1,725;1,748;1,761;1,779;1,606;1,73;1,584;1,747;1,766;1,783
Albanien;Kaffee;Durchschnittliches Volumen pro Kopf;Instant-Kaffee;Kilogramm;Statista;0,31;0,316;0,324;0,334;0,343;0,351;0,366;0,374;0,346;0,372;0,34;0,377;0,383;0,389
Albanien;Kaffee;Durchschnittliches Volumen pro Kopf;Röstkaffee;Kilogramm;Statista;1,307;1,333;1,354;1,37;1,382;1,396;1,395;1,405;1,26;1,359;1,244;1,371;1,383;1,394
Albanien;Instant-Kaffee;Preis pro Einheit;Average;EUR (€);Statista;36,6;36,96;37,85;38,36;39,5;40,88;43,72;46,15;40,46;46;51,39;53,92;54,87;55,82
Albanien;Instant-Kaffee;Preis pro Einheit;Instant-Kaffee, außer Haus;EUR (€);Statista;145,5;147,3;150,8;152,2;155,9;159,9;169,6;177,3;177,6;182,4;195,3;195,1;194,8;194,2
Albanien;Instant-Kaffee;Preis pro Einheit;Instant-Kaffee, zu Hause;EUR (€);Statista;10,42;10,4;10,65;10,91;11,37;12,02;13,02;13,9;14,18;14,89;16,23;16,51;16,72;16,89
Albanien;Instant-Kaffee;Umsatz;Total;Millionen EUR (€);Statista;33,02;33,95;35,57;36,98;39,16;41,42;46,11;49,78;40,35;49,1;50,12;58,04;59,89;61,64
Albanien;Instant-Kaffee;Umsatz;Instant-Kaffee, außer Haus;Millionen EUR (€);Statista;25,44;26,24;27,5;28,5;30,08;31,62;35,07;37,75;28,48;36,16;37,4;43,99;45,56;47,08
Albanien;Instant-Kaffee;Umsatz;Instant-Kaffee, zu Hause;Millionen EUR (€);Statista;7,581;7,702;8,07;8,477;9,077;9,798;11,04;12,04;11,86;12,94;12,72;14,05;14,34;14,56
Albanien;Instant-Kaffee;Umsatzveränderung;Total;Prozent;Statista;;2,816;4,772;3,964;5,895;5,771;11,323;7,959;-18,943;21,685;2,077;15,802;3,187;2,922
Albanien;Instant-Kaffee;Umsatzveränderung;Instant-Kaffee, außer Haus;Prozent;Statista;;3,145;4,802;3,636;5,544;5,12;10,911;7,642;-24,556;26,966;3,429;17,62;3,569;3,336
Albanien;Instant-Kaffee;Umsatzveränderung;Instant-Kaffee, zu Hause;Prozent;Statista;;1,596;4,778;5,043;7,078;7,943;12,676;9,058;-1,495;9,106;-1,7;10,456;2,064;1,534
Albanien;Instant-Kaffee;Durchschnittlicher Umsatz pro Kopf;Total;EUR (€);Statista;11,33;11,69;12,28;12,79;13,57;14,36;15,99;17,28;14,02;17,09;17,48;20,3;21,02;21,7
Albanien;Instant-Kaffee;Durchschnittlicher Umsatz pro Kopf;Instant-Kaffee, außer Haus;EUR (€);Statista;8,73;9,038;9,496;9,861;10,42;10,96;12,17;13,1;9,897;12,59;13,05;15,39;15,99;16,57
Albanien;Instant-Kaffee;Durchschnittlicher Umsatz pro Kopf;Instant-Kaffee, zu Hause;EUR (€);Statista;2,602;2,652;2,786;2,933;3,145;3,397;3,828;4,178;4,122;4,503;4,438;4,915;5,031;5,126
Albanien;Instant-Kaffee;Online-Umsatzanteil;Offline;Prozent;Statista;;;;;;99,63;99,564;99,476;98,991;98,565;98,501;98,346;98,11;97,817
Albanien;Instant-Kaffee;Online-Umsatzanteil;Online;Prozent;Statista;;;;;;0,37;0,436;0,524;1,009;1,435;1,499;1,654;1,89;2,183
Albanien;Instant-Kaffee;Mobil- vs. Desktop-Anteil;Desktop;Prozent;Statista;;;;;;62,188;61,152;60,276;59,513;59,662;60,015;60,092;59,927;59,549
Albanien;Instant-Kaffee;Mobil- vs. Desktop-Anteil;Mobile;Prozent;Statista;;;;;;37,812;38,848;39,724;40,487;40,338;39,985;39,908;40,073;40,451
Albanien;Instant-Kaffee;Volumen;Total;Millionen Kilogramm;Statista;0,902;0,919;0,94;0,964;0,991;1,013;1,055;1,079;0,997;1,067;0,975;1,076;1,092;1,104
Albanien;Instant-Kaffee;Volumen;Instant-Kaffee, außer Haus;Millionen Kilogramm;Statista;0,175;0,178;0,182;0,187;0,193;0,198;0,207;0,213;0,16;0,198;0,191;0,225;0,234;0,242
Albanien;Instant-Kaffee;Volumen;Instant-Kaffee, zu Hause;Millionen Kilogramm;Statista;0,727;0,74;0,757;0,777;0,798;0,815;0,848;0,866;0,837;0,869;0,784;0,851;0,858;0,862
Albanien;Instant-Kaffee;Volumenveränderung;Total;Prozent;Statista;;1,824;2,314;2,576;2,834;2,196;4,084;2,297;-7,568;7,047;-8,627;10,358;1,415;1,157
Albanien;Instant-Kaffee;Volumenveränderung;Instant-Kaffee, außer Haus;Prozent;Statista;;1,87;2,39;2,697;3,025;2,493;4,547;2,973;-24,674;23,621;-3,421;17,717;3,763;3,617
Albanien;Instant-Kaffee;Volumenveränderung;Instant-Kaffee, zu Hause;Prozent;Statista;;1,813;2,296;2,547;2,787;2,124;3,972;2,133;-3,362;3,87;-9,815;8,56;0,793;0,486
Albanien;Instant-Kaffee;Durchschnittliches Volumen pro Kopf;Total;Kilogramm;Statista;0,31;0,316;0,324;0,334;0,343;0,351;0,366;0,374;0,346;0,372;0,34;0,377;0,383;0,389
Albanien;Instant-Kaffee;Durchschnittliches Volumen pro Kopf;Instant-Kaffee, außer Haus;Kilogramm;Statista;0,06;0,061;0,063;0,065;0,067;0,069;0,072;0,074;0,056;0,069;0,067;0,079;0,082;0,085
Albanien;Instant-Kaffee;Durchschnittliches Volumen pro Kopf;Instant-Kaffee, zu Hause;Kilogramm;Statista;0,25;0,255;0,262;0,269;0,277;0,283;0,294;0,301;0,291;0,303;0,273;0,298;0,301;0,303
