Region;Markt;Diagram;Name;Einheit;Quelle;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022;2023;2024;2025
Ukraine;Kaffee;Mobil- vs. Desktop-Anteil;Desktop;Prozent;Statista;;;;;;62,188;61,152;60,276;59,513;59,662;60,015;60,092;59,927;59,549
Ukraine;Kaffee;Mobil- vs. Desktop-Anteil;Mobile;Prozent;Statista;;;;;;37,812;38,848;39,724;40,487;40,338;39,985;39,908;40,073;40,451
Ukraine;Kaffee;Außer-Haus-Umsatzanteil;Außer Haus, Umsatzanteil;Prozent;Statista;44,18;47,269;50,391;53,243;55,849;58,21;59,747;61,066;58,209;61,606;63,191;64,773;65,05;65,202
Ukraine;Kaffee;Außer-Haus-Umsatzanteil;Zu Hause, Umsatzanteil;Prozent;Statista;55,82;52,731;49,609;46,757;44,151;41,79;40,253;38,934;41,791;38,394;36,809;35,227;34,95;34,798
Ukraine;Kaffee;Außer-Haus-Volumenanteil;Außer Haus, Mengenanteil;Prozent;Statista;5,479;6,119;6,871;7,675;8,468;9,207;9,814;10,352;9,306;10,581;11,222;11,893;12,167;12,395
Ukraine;Kaffee;Außer-Haus-Volumenanteil;Zu Hause, Mengenanteil;Prozent;Statista;94,521;93,881;93,129;92,325;91,532;90,793;90,186;89,648;90,694;89,419;88,778;88,107;87,833;87,605
Ukraine;Kaffee;Volumen;Total;Millionen Kilogramm;Statista;77,113;73,214;69,528;69,76;69,904;70,106;69,95;70,041;62,127;66,747;36,9;55,03;55,835;56,335
Ukraine;Kaffee;Volumen;Instant-Kaffee;Millionen Kilogramm;Statista;14,772;14,046;13,439;13,659;13,917;14,091;14,533;14,74;13,29;14,277;7,908;11,859;12,109;12,283
Ukraine;Kaffee;Volumen;Röstkaffee;Millionen Kilogramm;Statista;62,341;59,168;56,089;56,101;55,987;56,015;55,417;55,3;48,836;52,47;28,992;43,171;43,726;44,052
Ukraine;Kaffee;Volumenveränderung;Total;Prozent;Statista;;-5,055;-5,035;0,333;0,206;0,288;-0,222;0,13;-11,299;7,437;-44,716;49,131;1,464;0,895
Ukraine;Kaffee;Volumenveränderung;Instant-Kaffee;Prozent;Statista;;-4,909;-4,323;1,635;1,892;1,246;3,136;1,429;-9,838;7,421;-44,605;49,957;2,106;1,438
Ukraine;Kaffee;Volumenveränderung;Röstkaffee;Prozent;Statista;;-5,09;-5,204;0,022;-0,204;0,05;-1,067;-0,211;-11,688;7,441;-44,746;48,906;1,287;0,745
Ukraine;Kaffee;Durchschnittliches Volumen pro Kopf;Total;Kilogramm;Statista;1,697;1,617;1,541;1,553;1,563;1,576;1,581;1,592;1,421;1,536;0,854;1,282;1,31;1,331
Ukraine;Kaffee;Durchschnittliches Volumen pro Kopf;Instant-Kaffee;Kilogramm;Statista;0,325;0,31;0,298;0,304;0,311;0,317;0,328;0,335;0,304;0,328;0,183;0,276;0,284;0,29
Ukraine;Kaffee;Durchschnittliches Volumen pro Kopf;Röstkaffee;Kilogramm;Statista;1,372;1,307;1,243;1,249;1,252;1,259;1,252;1,257;1,117;1,207;0,671;1,006;1,026;1,04
Ukraine;Röstkaffee;Preis pro Einheit;Average;EUR (€);Statista;14,69;14,66;11,66;11,17;11,66;13,48;14,33;17,58;16,5;17,51;20,47;21,91;22,5;23,18
Ukraine;Röstkaffee;Preis pro Einheit;Röstkaffee, außer Haus;EUR (€);Statista;112,9;107,3;80,99;73,36;72,31;79,77;80,91;95,97;95,82;94,72;107,5;111,9;113,6;115,8
Ukraine;Röstkaffee;Preis pro Einheit;Röstkaffee, zu Hause;EUR (€);Statista;8,45;7,927;5,869;5,239;5,141;5,596;5,751;6,846;6,845;6,79;7,719;8,033;8,295;8,612
Ukraine;Röstkaffee;Umsatz;Total;Milliarden EUR (€);Statista;0,916;0,867;0,654;0,627;0,653;0,755;0,794;0,972;0,806;0,919;0,593;0,946;0,984;1,021
Ukraine;Röstkaffee;Umsatz;Röstkaffee, außer Haus;Milliarden EUR (€);Statista;0,421;0,43;0,35;0,358;0,393;0,475;0,512;0,639;0,508;0,606;0,398;0,646;0,67;0,694
Ukraine;Röstkaffee;Umsatz;Röstkaffee, zu Hause;Milliarden EUR (€);Statista;0,495;0,437;0,304;0,268;0,26;0,28;0,282;0,333;0,298;0,313;0,195;0,3;0,314;0,328
Ukraine;Röstkaffee;Umsatzveränderung;Total;Prozent;Statista;;-5,338;-24,619;-4,115;4,18;15,62;5,152;22,446;-17,118;14,05;-35,423;59,42;4,017;3,76
Ukraine;Röstkaffee;Umsatzveränderung;Röstkaffee, außer Haus;Prozent;Statista;;2,163;-18,609;2,458;9,651;20,784;7,751;24,941;-20,573;19,382;-34,301;62,13;3,826;3,461
